lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
0.182619999978,0.191497000012,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.556739749998,0.237159500015,0.168791909094,0.150286000014,0.1320793333,0.116038499982,0.163602000015,0.150286666671,0.111111111111,207.814965624,1.0
0.17662975,0.163515400002,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.162621374991,0.20557722222,0.150867904764,0.128590468748,0.1320793333,0.116038499982,0.180113999988,0.107094666668,0.016393442623,149.412722273,1.0
0.220632875004,0.150000777768,0.431313000037,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.164236499993,0.16810499999,0.152106095247,0.135039352935,0.103571999993,0.169777666665,0.208835333334,0.0946391428588,0.231884057971,165.634418832,1.0
0.141106666648,0.139946166678,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.147776333334,0.134110499988,0.140268764709,0.11742666667,0.1320793333,0.116038499982,0.122088000004,0.114575166663,0.111111111111,207.814965624,1.0
0.201453846136,0.163172466669,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.706507000024,0.187872166673,0.180116833323,0.150533757573,0.146876074074,0.1320793333,0.211627499986,0.203141800023,0.118534300005,0.0722891566265,130.063797599,1.0
0.327534285715,0.154859500013,0.417298999964,0.216177999973,0.449321999971,0.187135000015,0.26110350003,0.298207500018,0.166767764706,0.159572499993,0.146811965514,0.125238647065,0.117822250002,0.161113000009,0.154095000005,0.120391600014,0.1,261.932523189,1.0
0.416185599985,0.123459600005,0.330212000001,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.199149749998,0.178134999995,0.132587833335,0.144095571446,0.1320793333,0.197643999971,0.146620999993,0.125620000006,0.111111111111,207.814965624,1.0
0.132598499971,0.0620500000077,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.132094000001,0.149160000001,0.162861749981,0.132346000013,0.1320793333,0.116038499982,0.119133999979,0.134145000018,0.111111111111,207.814965624,1.0
0.12408983333,0.11138466668,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.156444333338,0.14649328572,0.139531363654,0.10661825,0.1320793333,0.0863723333265,0.151165499992,0.110417777782,0.111111111111,207.814965624,1.0
0.222505882348,0.152694000004,0.417298999964,0.216177999973,0.866620999994,0.187135000015,0.26110350003,0.298207500018,0.200981750003,0.2027275,0.122316210526,0.107573687494,0.104075999989,0.0910729999887,0.105563249992,0.108224615379,0.010752688172,143.919746635,1.0
0.143765833336,0.119079777777,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.160447333331,0.150309599994,0.13944935,0.131357333332,0.14210300002,0.149423000015,0.0990710000042,0.107418111112,0.0555555555556,306.568978399,1.0
0.202632500019,0.806069000013,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.0984036666535,0.218829666652,0.131107124987,0.119808999988,0.1320793333,0.116038499982,0.127340999985,0.166113999963,0.111111111111,207.814965624,1.0
0.249185000022,0.316710999992,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.169416878773,0.180618500002,0.0970715000003,0.0875464999699,0.1320793333,0.116038499982,0.127340999985,0.115948199976,0.111111111111,207.814965624,1.0
0.355667799991,0.357747000016,0.417298999964,0.216177999973,0.607437000028,0.187135000015,0.535397999978,0.298207500018,0.169416878773,0.223781249995,0.13250099998,0.108788785708,0.133094999997,0.116038499982,0.127340999985,0.115948199976,0.111111111111,207.814965624,1.0
0.143994444438,0.171120999998,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.166961999998,0.190132857142,0.141950526308,0.132775500013,0.1320793333,0.111544999992,0.322201000003,0.104064374995,0.132075471698,241.593606127,1.0
0.139125999995,0.242832000018,0.552397999971,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.245176249999,0.113414666674,0.121201555555,0.133361285719,0.1320793333,0.141104999988,0.130091499974,0.098579499987,0.111111111111,207.814965624,1.0
0.128759166672,0.190504363627,0.417298999964,0.216177999973,0.413767499995,0.142772000011,0.26110350003,0.334737500001,0.133264833343,0.129095090913,0.131856608698,0.133373586204,0.1320793333,0.105370142863,0.25218499999,0.107463499992,0.121951219512,296.251461612,1.0
0.160394518511,0.142359851855,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.757568000001,0.130625200004,0.173551571428,0.127691526316,0.131424846151,0.1320793333,0.114055000013,0.137771999987,0.104243043476,0.0963855421687,276.143221848,1.0
0.161619499995,0.0967862857173,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.145274166668,0.0854530000011,0.144724055552,0.136846624999,0.1320793333,0.116038499982,0.168115999957,0.0997453333403,0.196078431373,359.656718242,1.0
0.303224583316,0.165208000003,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.437291999988,0.298207500018,0.173127624999,0.141102125017,0.128931041657,0.123254217397,0.132426666659,0.137088999967,0.127340999985,0.105075250001,0.078125,117.374422206,1.0
0.20115777779,0.142397142855,0.417298999964,0.216177999973,0.166140999994,0.187135000015,0.26110350003,0.298207500018,0.191793333322,0.179578181822,0.143956714293,0.134712190467,0.142585000023,0.116038499982,0.127340999985,0.110327499999,0.118644067797,324.359746844,1.0
0.150867000018,0.105938749992,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.169389090914,0.222826333328,0.142962272737,0.156403857146,0.131096500001,0.102547499991,0.138084999984,0.116691499999,0.0384615384615,234.841790397,1.0
0.237671499985,0.110439000011,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.225905250001,0.158602999989,0.136217749998,0.131094000011,0.1320793333,0.103117999999,0.125096999982,0.112569999998,0.111111111111,207.814965624,1.0
0.143938178569,0.16396825926,0.417298999964,0.328192999994,0.280249000003,0.187135000015,0.26110350003,0.289198499959,0.126031399996,0.160494333347,0.138144239438,0.119498491806,0.132570999995,0.100318749988,0.139089833334,0.0994320370416,0.123076923077,232.04294516,1.0
0.182619999978,0.162144999951,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.169416878773,0.180618500002,0.118083000008,0.122650666654,0.1320793333,0.116038499982,0.129755000002,0.115948199976,0.111111111111,207.814965624,1.0
0.427307999984,0.142604499997,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.820245999998,0.171533000004,0.124101999992,0.117085000001,0.1320793333,0.0995974999969,0.140076000011,0.0946054999949,0.111111111111,207.814965624,1.0
0.166719400021,0.0910811999929,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.177618833336,0.156717199995,0.129440928585,0.104587428571,0.1320793333,0.116038499982,0.146077499987,0.115862400003,0.111111111111,207.814965624,1.0
0.176979428581,0.141465375011,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.108597999992,0.248988399992,0.124001461551,0.119345466672,0.1320793333,0.116038499982,0.127340999985,0.102067999988,0.111111111111,207.814965624,1.0
0.157662533336,0.150330333335,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.148010900011,0.14125871428,0.115537909098,0.105023769234,0.1320793333,0.124562000012,0.114318999986,0.105981100001,0.107142857143,312.127645343,1.0
0.173893058833,0.131211399997,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.200474266657,0.240110647057,0.128417837212,0.119064692306,0.1320793333,0.116038499982,0.127340999985,0.109958588242,0.019801980198,231.66236594,1.0
0.115701199998,0.188319599989,0.417298999964,0.216177999973,0.504361000028,0.187135000015,0.26110350003,0.298207500018,0.125484200008,0.204799999987,0.127593666674,0.139589599997,0.146106,0.079561999999,0.111024999991,0.107890636359,0.111111111111,207.814965624,1.0
0.170529999998,0.152054466664,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.151251928569,0.273866888886,0.138582771428,0.133266620697,0.120037999994,0.122470200004,0.196146000002,0.123425583336,0.186274509804,160.937624705,1.0
0.225676500006,0.64046699999,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.0675489999994,0.233655499993,0.0965639999849,0.0872333333245,0.1320793333,0.116038499982,0.081062000012,0.133436666666,0.111111111111,207.814965624,1.0
0.283698666666,0.317946,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.237171250003,0.193391833328,0.106491500012,0.113645687503,0.1320793333,0.116038499982,0.192141999956,0.116083000011,0.111111111111,207.814965624,1.0
0.294714499993,0.230526333345,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.580419666658,0.180618500002,0.147837249999,0.12559299999,0.1320793333,0.116038499982,0.132096000016,0.173378500011,0.111111111111,207.814965624,1.0
0.182619999978,0.162144999951,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.0,0.180618500002,0.045532499993,0.122650666654,0.1320793333,0.116038499982,0.0640399999684,0.115948199976,0.111111111111,207.814965624,1.0
0.149105999997,0.0860666666801,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.145097999979,0.135097999999,0.151106499999,0.134297200001,0.1320793333,0.116038499982,0.101072999998,0.151108333336,0.111111111111,207.814965624,1.0
0.126443928565,0.157482090904,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.171873500003,0.132980500006,0.125561652176,0.1267722,0.1320793333,0.116038499982,0.106071999995,0.0912358333395,0.112903225806,251.161317269,1.0
0.182619999978,0.162144999951,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.169416878773,0.180618500002,0.135157659097,0.122650666654,0.1320793333,0.116038499982,0.0940670000273,0.115948199976,0.111111111111,207.814965624,1.0
0.162781944447,0.114191875,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.133122666674,0.159046874993,0.125426690475,0.12313069048,0.1320793333,0.105501714279,0.132088500017,0.10173895238,0.153284671533,253.59790485,1.0
0.192479666672,0.128100666664,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.399284999992,0.298207500018,0.415295000013,0.131097000005,0.0990663999924,0.130588666662,0.1130825,0.116038499982,0.127340999985,0.0715639999835,0.111111111111,207.814965624,1.0
0.145035000001,0.232680500002,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.207127399987,0.109258399997,0.13277061905,0.134789529411,0.120031999948,0.138053999981,0.127340999985,0.119797818162,0.0192307692308,295.315556979,1.0
0.118833749992,0.124288799998,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.285806599993,0.182128749992,0.119161923076,0.143011090907,0.1320793333,0.116038499982,0.0470330000389,0.119586499975,0.111111111111,207.814965624,1.0
0.182619999978,0.162144999951,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.169416878773,0.180618500002,0.135157659097,0.122650666654,0.1320793333,0.156134999997,0.127340999985,0.115948199976,0.111111111111,207.814965624,1.0
0.115501400002,0.168322000001,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.163618666663,0.115370333331,0.133286799991,0.111722666664,0.107049999991,0.130067999999,0.143043999997,0.111920000005,0.111111111111,207.814965624,1.0
0.120092599996,0.158858750001,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.153942499984,0.156920100003,0.132983777773,0.113950666673,0.157124999998,0.132538000005,0.110394000018,0.109716727277,0.241758241758,140.008389734,1.0
0.0970814999988,0.129868800007,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.126117399998,0.132569499983,0.139283999987,0.119567699998,0.130071000021,0.103044999996,0.117036000011,0.091937374993,0.111111111111,207.814965624,1.0
0.204476666676,0.205754800001,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.189635999996,0.148105666643,0.127393666665,0.118187222222,0.122138000035,0.0994063333298,0.127340999985,0.111732000019,0.111111111111,207.814965624,1.0
0.113225500002,0.281203250008,0.417298999964,0.216177999973,0.413767499995,0.187135000015,0.26110350003,0.298207500018,0.153624125014,0.250095363632,0.138886631577,0.124939142859,0.1320793333,0.116038499982,0.127340999985,0.106282000005,0.0566037735849,285.870268657,1.0
